#0. Enu
#1. Fluence without energy resolution using Evis = Enu - 0.78
#2. Fluence with energy resolution using Evis = Enu - 0.78
#3. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp
#4. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp and correction of quenching effect
#
4.64 48957298058.4 48878352039.5 48877586716.0 48887274681.1
4.65 48666037286.0 48587803614.2 48587043663.8 48596622662.1
4.66 48377380793.9 48299868761.2 48299114128.9 48308584204.3
4.67 48091343636.9 48014516042.6 48013766674.1 48023127797.2
4.68 47807847929.3 47731714493.7 47730970335.7 47740222419.1
4.69 47526908594.6 47451433615.0 47450694614.7 47459837533.3
4.7 47248449785.0 47173643363.5 47172909468.9 47181943083.9
4.71 46972486289.7 46898314144.3 46897585304.1 46906509492.2
4.72 46698944232.0 46625416803.2 46624692966.8 46633507653.1
4.73 46427795241.8 46354922618.4 46354203735.8 46362908931.8
4.74 46159053890.3 46086803292.6 46086089314.6 46094685160.2
4.75 45892649127.9 45821030946.1 45820321824.1 45828808632.9
4.76 45628553831.9 45557578108.9 45556873794.9 45565252103.0
4.77 45366782351.5 45296417713.8 45295718160.5 45303988777.7
4.78 45107306939.4 45037523089.0 45036828249.5 45044992312.8
4.79 44850060121.2 44780867951.2 44780177779.6 44788236807.0
4.8 44595016348.9 44526426399.3 44525740849.9 44533696795.3
4.81 44342189684.2 44274172906.8 44273491934.8 44281347241.9
4.82 44091515177.3 44024082316.4 44023405877.2 44031163532.2
4.83 43843006744.3 43776129832.5 43775457882.3 43783121390.9
4.84 43596601058.7 43530291015.6 43529623511.2 43537196188.9
4.85 43352274378.8 43286541776.0 43285878674.6 43293363269.0
4.86 43110040391.0 43044858367.7 43044199627.0 43051598393.5
4.87 42869874781.7 42805217382.6 42804562961.0 42811877738.0
4.88 42631717322.0 42567595744.5 42566945600.7 42574177879.7
4.89 42395545611.3 42331970703.8 42331324797.1 42338475785.8
4.9 42161373039.7 42098319831.6 42097678121.7 42104748800.5
4.91 41929176657.3 41866621014.2 41865983461.5 41872974634.0
4.92 41698864440.0 41636852448.2 41636219013.4 41643131350.3
4.93 41470519350.2 41408992634.9 41408363279.1 41415197356.2
4.94 41244050368.0 41183020375.2 41182395060.2 41189151390.0
4.95 41019436937.0 40958914764.7 40958293452.6 40964972511.5
4.96 40796692000.6 40736655188.7 40736037842.1 40742640091.7
4.97 40575761624.7 40516221317.5 40515607899.5 40522133803.7
4.98 40356658603.9 40297593101.4 40296983575.5 40303433614.0
4.99 40139330290.6 40080750766.4 40080145096.6 40086519774.0
5.0 39923789331.0 39865674809.4 39865072960.1 39871372812.7
5.01 39710015798.3 39652345993.9 39651747930.0 39657973529.7
5.02 39497927772.9 39440745345.5 39440151032.3 39446302988.5
5.03 39287600290.8 39230854147.9 39230263551.0 39236342510.6
5.04 39078952290.5 39022653938.3 39022067024.0 39028073670.1
5.05 38871965896.9 38816126503.6 38815543238.4 38821478288.2
5.06 38666653313.0 38611253876.3 38610674227.3 38616538429.0
5.07 38462996194.9 38408018330.5 38407442265.1 38413236394.7
5.08 38260947235.8 38206402378.0 38205829864.1 38211554721.5
5.09 38060518425.6 38006388764.6 38005819770.3 38011476175.7
5.1 37861663549.5 37807960466.1 37807394960.2 37812983750.0
5.11 37664394451.7 37611100685.1 37610538636.5 37616060660.3
5.12 37468665977.6 37415792846.9 37415234225.0 37420690341.5
5.13 37274489827.1 37222020596.0 37221465370.5 37226856445.2
5.14 37081821875.4 37029767793.0 37029215934.1 37034542835.6
5.15 36890673678.6 36839018510.9 36838469989.0 36843733587.1
5.16 36701028996.4 36649757031.7 36649211817.5 36654412980.8
5.17 36512845200.0 36461967843.2 36461425907.8 36466565501.5
5.18 36326133637.1 36275635635.6 36275096950.5 36280175835.2
5.19 36140852637.2 36090745298.7 36090209835.5 36095228865.4
5.2 35957013406.7 35907281918.2 35906749648.9 35911709670.9
5.21 35774575206.6 35725230773.0 35724701669.9 35729603522.5
5.22 35593549103.5 35544577332.1 35544051368.0 35548895880.3
5.23 35413920294.7 35365307251.8 35364784399.4 35369572391.1
5.24 35235649394.4 35187406372.3 35186886604.9 35191618885.0
5.25 35058747266.4 35010860715.4 35010344006.3 35015021373.6
5.26 34883199679.2 34835656481.2 34835142804.3 34839766046.3
5.27 34708968544.7 34661780046.0 34661269375.2 34665839268.3
5.28 34536040720.3 34489217958.7 34488710268.4 34493227578.0
5.29 34364450366.5 34317956939.0 34317452203.8 34321917683.8
5.3 34194136594.7 34147983874.3 34147482069.0 34151896462.1
5.31 34025086763.7 33979285817.4 33978786917.1 33983150954.8
5.32 33857334146.5 33811849983.8 33811353963.9 33815668366.4
5.33 33690797101.4 33645663749.4 33645170585.6 33649436062.0
5.34 33525531429.1 33480714647.9 33480224316.2 33484441564.7
5.35 33361479365.8 33316990368.8 33316502845.4 33320672553.5
5.36 33198651050.0 33154478754.7 33153994016.2 33158116860.6
5.37 33037012342.4 32993167799.2 32992685822.4 32996762469.5
5.38 32876573251.5 32833045644.7 32832566406.5 32836597512.8
5.39 32717321727.8 32674100580.0 32673624057.8 32677610269.6
5.4 32559224716.9 32516321038.3 32515847209.7 32519789164.0
5.41 32402312993.5 32359695595.1 32359224437.9 32363122762.4
5.42 32246512089.2 32204212966.0 32203744458.4 32207599772.0
5.43 32091873411.2 32049862004.8 32049396125.0 32053209038.2
5.44 31938344332.5 31896631701.2 31896168427.9 31899939543.2
5.45 31785934428.6 31744511179.1 31744050491.1 31747780403.6
5.46 31634612687.8 31593489694.6 31593031570.9 31596720868.7
5.47 31484388561.9 31443556633.9 31443101053.8 31446750318.6
5.48 31335251279.8 31294701511.4 31294248454.4 31297858262.3
5.49 31187170791.4 31146913968.2 31146463414.0 31150034336.0
5.5 31040175599.3 31000183769.8 30999735698.3 31003268301.2
5.51 30894216680.8 30854500804.6 30854055196.0 30857550042.9
5.52 30749284323.2 30709855082.1 30709411916.7 30712869567.9
5.53 30605387622.3 30566236731.0 30565795989.3 30569217003.2
5.54 30462516568.3 30423635997.7 30423197660.4 30426582594.0
5.55 30320661273.8 30282043244.2 30281607292.2 30284956702.5
5.56 30179811972.4 30141448947.0 30141015361.5 30144329805.6
5.57 30039941005.4 30001843695.2 30001412457.5 30004692493.5
5.58 29901057185.5 29863218188.8 29862789280.3 29866035468.3
5.59 29763133411.2 29725563237.1 29725136639.6 29728349541.8
5.6 29626195898.7 29588869757.6 29588445452.8 29591625634.1
5.61 29490200250.8 29453128773.7 29452706743.7 29455854772.0
5.62 29355155058.0 29318331414.1 29317911641.0 29321028086.9
5.63 29221034297.2 29184468910.5 29184051376.8 29187136813.5
5.64 29087863334.3 29051532596.7 29051117284.9 29054172287.9
5.65 28955599468.8 28919513907.0 28919100799.9 28922125945.8
5.66 28824251074.4 28788404374.6 28787993455.1 28790989320.6
5.67 28693793152.7 28658195630.8 28657786881.9 28660754042.3
5.68 28564250253.2 28528879402.8 28528472807.7 28531411834.9
5.69 28435581290.8 28400447513.1 28400043055.4 28402954515.0
5.7 28307794427.9 28272891877.9 28272489541.1 28275373990.5
5.71 28180881491.1 28146204505.9 28145804273.7 28148662257.9
5.72 28054818693.9 28020377496.7 28019979353.0 28022811401.7
5.73 27929614042.2 27895403040.0 27895006969.0 27897813591.8
5.74 27805259641.3 27771273414.3 27770879400.2 27773661082.5
5.75 27681747688.7 27647980985.3 27647589012.5 27650346210.7
5.76 27559070472.3 27525518205.2 27525128258.3 27527861394.3
5.77 27437205344.5 27403877611.4 27403489675.1 27406199131.0
5.78 27316174952.9 27283051825.1 27282665884.3 27285351996.8
5.79 27195941929.1 27163033550.4 27162649590.1 27165312644.6
5.8 27076499299.2 27043815573.2 27043433578.7 27046073803.3
5.81 26957869174.1 26925390760.1 26925010716.6 26927628276.3
5.82 26840029593.4 26807752057.0 26807373950.1 26809968940.9
5.83 26722959187.8 26690892488.7 26690516304.0 26693088746.9
